Euler1,Euler2,Euler3,6samples,10samples,12samples,14samples,18samples
77,7,77,0.268,0.083,0.04,0.063,0.007
77,7,84,0.287,0.011,0.005,0.018,0.007
77,7,91,0.074,0.102,0.049,0.024,0.026
77,7,98,0.237,0.056,0.008,0.659,0.02
77,7,105,1.401,0.885,0.057,0.18,0.038
77,7,112,0.417,0.059,1.392,0.442,0.006
77,7,119,0.456,0.015,0.198,0.02,0.017
77,7,126,1.234,0.081,0.011,0.023,0.011
77,7,133,0.15,0.028,0.006,0.025,0.007
77,7,140,0.535,0.022,0.021,0.01,0.011
77,7,147,0.949,0.051,0.019,0.008,0.007
77,7,154,1.088,1.575,0.333,0.026,0.418
77,7,161,0.118,0.794,0.019,1.575,0.198
77,7,168,0.051,0.281,0.13,0.666,0.199
77,7,175,0.521,0.041,0.598,0.332,0.041
77,14,0,0.025,0.002,0.0,0.005,0.012
77,14,7,0.062,0.021,0.04,0.06,0.038
77,14,14,0.098,0.041,0.019,0.027,0.015
77,14,21,0.031,0.016,0.013,0.008,0.006
77,14,28,0.037,0.028,0.025,0.011,0.022
77,14,35,0.111,0.003,0.029,0.003,0.039
77,14,42,0.016,0.025,0.056,0.005,0.003
77,14,49,0.066,0.064,0.037,0.035,0.022
77,14,56,0.017,0.023,0.01,0.006,0.022
77,14,63,0.021,0.052,0.011,0.009,0.009
77,14,70,0.061,0.022,0.043,0.004,0.039
77,14,77,0.067,0.009,0.009,0.014,0.004
77,14,84,0.046,0.042,0.024,0.049,0.008
77,14,91,0.049,0.033,0.005,0.013,0.018
77,14,98,2.514,0.058,0.028,0.016,0.003
77,14,105,0.144,0.011,0.049,0.014,0.04
77,14,112,0.03,0.004,0.004,0.026,0.026
77,14,119,0.029,0.032,0.005,0.017,0.004
77,14,126,0.075,0.067,0.025,0.023,0.034
77,14,133,0.076,0.021,0.031,0.004,0.034
77,14,140,0.229,0.004,0.052,0.009,0.003
77,14,147,0.193,0.023,0.046,0.005,0.043
77,14,154,0.342,0.061,0.008,0.016,0.021
77,14,161,1.282,3.099,0.013,0.676,0.02
77,14,168,1.229,0.003,2.063,0.017,0.015
77,14,175,1.299,0.304,0.045,0.201,0.078
77,21,0,0.041,0.021,0.019,0.007,0.036
77,21,7,0.047,0.009,0.003,0.004,0.02
77,21,14,0.046,0.04,0.036,0.027,0.004
77,21,21,0.003,0.005,0.018,0.012,0.006
77,21,28,0.042,0.006,0.006,0.039,0.027
77,21,35,0.06,0.018,0.001,0.008,0.001
77,21,42,0.05,0.02,0.036,0.002,0.014
77,21,49,0.024,0.004,0.014,0.023,0.011
77,21,56,0.032,0.041,0.01,0.01,0.003
77,21,63,0.022,0.006,0.04,0.003,0.002
77,21,70,0.047,0.001,0.039,0.022,0.042
77,21,77,0.0,0.016,0.013,0.039,0.003
77,21,84,0.045,0.035,0.039,0.01,0.009
77,21,91,0.011,0.034,0.027,0.026,0.003
77,21,98,0.051,0.021,0.025,0.012,0.007
77,21,105,0.021,0.033,0.002,0.003,0.005
77,21,112,0.036,0.042,0.042,0.022,0.041
77,21,119,0.087,0.024,0.035,0.027,0.012
77,21,126,0.003,0.026,0.012,0.004,0.007
77,21,133,0.029,0.003,0.014,0.036,0.011
77,21,140,0.059,0.049,0.052,0.023,0.031
77,21,147,0.006,0.049,0.048,0.021,0.027
77,21,154,0.046,0.036,0.003,0.029,0.003
77,21,161,0.018,0.005,0.021,0.012,0.007
77,21,168,0.067,0.955,0.039,0.0,0.024
77,21,175,0.218,1.191,0.045,1.851,0.303
77,28,0,0.005,0.003,0.035,0.002,0.009
77,28,7,0.004,0.005,0.007,0.005,0.015
77,28,14,0.037,0.031,0.035,0.039,0.031
77,28,21,0.003,0.031,0.013,0.005,0.005
77,28,28,0.025,0.017,0.003,0.01,0.002
77,28,35,0.035,0.023,0.031,0.026,0.026
77,28,42,0.009,0.021,0.024,0.023,0.003
77,28,49,0.029,0.028,0.014,0.002,0.022
77,28,56,0.008,0.015,0.008,0.013,0.008
77,28,63,0.003,0.031,0.031,0.008,0.019
77,28,70,0.026,0.009,0.005,0.01,0.027
77,28,77,0.019,0.001,0.031,0.014,0.028
77,28,84,0.015,0.006,0.009,0.029,0.021
77,28,91,0.004,0.014,0.021,0.036,0.019
77,28,98,0.01,0.026,0.007,0.02,0.006
77,28,105,0.025,0.02,0.026,0.031,0.028
77,28,112,0.034,0.01,0.002,0.027,0.001
77,28,119,0.024,0.026,0.014,0.006,0.003
77,28,126,0.019,0.001,0.021,0.02,0.019
77,28,133,0.029,0.027,0.026,0.025,0.03
77,28,140,0.011,0.009,0.025,0.009,0.002
77,28,147,0.036,0.033,0.027,0.018,0.027
77,28,154,0.054,0.035,0.023,0.029,0.023
77,28,161,0.012,0.032,0.022,0.029,0.007
77,28,168,0.018,0.025,0.029,0.026,0.003
77,28,175,0.024,0.505,0.022,0.015,0.023
77,35,0,0.024,0.002,0.025,0.016,0.003
77,35,7,0.019,0.021,0.017,0.002,0.019
77,35,14,0.025,0.02,0.019,0.019,0.017
77,35,21,0.022,0.027,0.024,0.027,0.015
77,35,28,0.002,0.003,0.003,0.017,0.001
77,35,35,0.01,0.014,0.022,0.028,0.022
77,35,42,0.006,0.024,0.008,0.027,0.016
77,35,49,0.016,0.007,0.024,0.01,0.019
77,35,56,0.005,0.026,0.013,0.025,0.013
77,35,63,0.019,0.025,0.02,0.025,0.017
77,35,70,0.014,0.021,0.005,0.008,0.026
77,35,77,0.027,0.018,0.016,0.023,0.012
77,35,84,0.021,0.008,0.006,0.02,0.026
77,35,91,0.034,0.02,0.018,0.011,0.025
77,35,98,0.041,0.024,0.012,0.006,0.019
77,35,105,0.016,0.02,0.006,0.019,0.017
77,35,112,0.007,0.01,0.014,0.022,0.013
77,35,119,0.013,0.024,0.02,0.006,0.007
77,35,126,0.006,0.014,0.019,0.024,0.025
77,35,133,0.008,0.022,0.019,0.023,0.018
77,35,140,0.019,0.016,0.022,0.015,0.004
77,35,147,0.017,0.01,0.005,0.018,0.021
77,35,154,0.023,0.023,0.028,0.026,0.016
77,35,161,0.012,0.016,0.012,0.021,0.007
77,35,168,0.014,0.023,0.014,0.018,0.013
77,35,175,0.029,0.125,0.02,0.156,0.024
77,42,0,0.012,0.019,0.011,0.021,0.017
77,42,7,0.023,0.022,0.019,0.019,0.017
77,42,14,0.008,0.007,0.011,0.01,0.013
77,42,21,0.015,0.016,0.014,0.012,0.02
77,42,28,0.026,0.013,0.016,0.016,0.016
77,42,35,0.025,0.024,0.019,0.018,0.021
77,42,42,0.028,0.017,0.008,0.019,0.019
77,42,49,0.014,0.014,0.018,0.01,0.006
77,42,56,0.015,0.018,0.021,0.022,0.018
77,42,63,0.022,0.01,0.017,0.015,0.016
77,42,70,0.022,0.022,0.013,0.021,0.004
77,42,77,0.014,0.019,0.014,0.012,0.018
77,42,84,0.004,0.008,0.012,0.016,0.014
77,42,91,0.022,0.013,0.008,0.024,0.01
77,42,98,0.007,0.016,0.018,0.009,0.016
77,42,105,0.022,0.018,0.02,0.014,0.014
77,42,112,0.023,0.02,0.015,0.018,0.019
77,42,119,0.018,0.016,0.015,0.006,0.017
77,42,126,0.023,0.017,0.02,0.015,0.022
77,42,133,0.007,0.02,0.014,0.018,0.014
77,42,140,0.017,0.015,0.013,0.019,0.012
77,42,147,0.012,0.018,0.013,0.019,0.015
77,42,154,0.041,0.017,0.018,0.013,0.013
77,42,161,0.02,0.021,0.02,0.019,0.02
77,42,168,0.014,0.01,0.015,0.021,0.021
77,42,175,0.022,0.022,0.016,0.018,0.022
77,49,0,0.015,0.012,0.009,0.013,0.007
77,49,7,0.002,0.013,0.014,0.014,0.014
77,49,14,0.012,0.011,0.015,0.002,0.014
77,49,21,0.003,0.01,0.009,0.012,0.011
77,49,28,0.006,0.007,0.005,0.008,0.007
77,49,35,0.012,0.014,0.015,0.014,0.015
77,49,42,0.008,0.016,0.012,0.012,0.014
77,49,49,0.012,0.012,0.015,0.013,0.013
77,49,56,0.005,0.017,0.012,0.012,0.016
77,49,63,0.011,0.009,0.014,0.013,0.014
77,49,70,0.013,0.013,0.011,0.015,0.011
77,49,77,0.004,0.015,0.013,0.009,0.014
77,49,84,0.012,0.01,0.013,0.013,0.012
77,49,91,0.011,0.007,0.014,0.01,0.012
77,49,98,0.016,0.013,0.013,0.017,0.013
77,49,105,0.007,0.015,0.007,0.004,0.013
77,49,112,0.013,0.002,0.014,0.015,0.01
77,49,119,0.012,0.015,0.017,0.008,0.014
77,49,126,0.01,0.015,0.008,0.017,0.013
77,49,133,0.024,0.015,0.014,0.014,0.013
77,49,140,0.015,0.009,0.014,0.016,0.008
77,49,147,0.012,0.005,0.013,0.007,0.015
77,49,154,0.01,0.017,0.009,0.012,0.011
77,49,161,0.01,0.013,0.012,0.014,0.011
77,49,168,0.016,0.011,0.016,0.015,0.013
77,49,175,0.01,0.017,0.013,0.011,0.011
77,56,0,0.003,0.01,0.008,0.008,0.008
77,56,7,0.002,0.009,0.012,0.007,0.011
77,56,14,0.012,0.015,0.014,0.008,0.012
77,56,21,0.011,0.012,0.009,0.011,0.006
77,56,28,0.012,0.014,0.014,0.012,0.012
77,56,35,0.01,0.012,0.011,0.011,0.013
77,56,42,0.007,0.015,0.012,0.013,0.013
77,56,49,0.008,0.011,0.01,0.008,0.011
77,56,56,0.015,0.009,0.01,0.008,0.013
77,56,63,0.006,0.01,0.009,0.002,0.012
77,56,70,0.005,0.01,0.011,0.011,0.005
77,56,77,0.015,0.011,0.011,0.011,0.012
77,56,84,0.009,0.011,0.012,0.009,0.01
77,56,91,0.012,0.011,0.006,0.013,0.012
77,56,98,0.01,0.013,0.004,0.008,0.01
77,56,105,0.012,0.013,0.011,0.009,0.011
77,56,112,0.002,0.009,0.007,0.011,0.011
77,56,119,0.009,0.011,0.008,0.012,0.01
77,56,126,0.007,0.009,0.01,0.013,0.01
77,56,133,0.01,0.01,0.012,0.011,0.011
77,56,140,0.015,0.008,0.01,0.009,0.008
77,56,147,0.013,0.008,0.011,0.013,0.012
77,56,154,0.016,0.01,0.011,0.009,0.008
77,56,161,0.011,0.01,0.009,0.011,0.007
77,56,168,0.011,0.01,0.013,0.009,0.011
77,56,175,0.015,0.014,0.011,0.012,0.012
77,63,0,0.01,0.007,0.008,0.009,0.007
77,63,7,0.013,0.009,0.008,0.004,0.009
77,63,14,0.01,0.007,0.01,0.009,0.008
77,63,21,0.011,0.008,0.007,0.008,0.008
77,63,28,0.002,0.009,0.009,0.009,0.009
77,63,35,0.011,0.01,0.009,0.01,0.009
77,63,42,0.007,0.009,0.009,0.01,0.009
77,63,49,0.015,0.011,0.009,0.007,0.008
77,63,56,0.008,0.011,0.009,0.01,0.01
77,63,63,0.011,0.009,0.005,0.009,0.008
77,63,70,0.005,0.011,0.005,0.008,0.008
77,63,77,0.001,0.011,0.007,0.006,0.01
77,63,84,0.004,0.006,0.008,0.005,0.008
77,63,91,0.009,0.007,0.009,0.009,0.009
77,63,98,0.007,0.007,0.009,0.01,0.009
77,63,105,0.008,0.008,0.011,0.007,0.008
77,63,112,0.012,0.011,0.01,0.006,0.01
77,63,119,0.013,0.01,0.011,0.006,0.008
77,63,126,0.006,0.007,0.004,0.006,0.007
77,63,133,0.013,0.008,0.009,0.008,0.009
77,63,140,0.008,0.008,0.009,0.01,0.008
77,63,147,0.009,0.009,0.008,0.006,0.01
77,63,154,0.011,0.007,0.009,0.004,0.007
77,63,161,0.004,0.007,0.007,0.007,0.009
77,63,168,0.008,0.008,0.009,0.01,0.009
77,63,175,0.03,0.01,0.011,0.01,0.008
77,70,0,0.005,0.007,0.007,0.008,0.006
77,70,7,0.008,0.006,0.006,0.007,0.004
77,70,14,0.008,0.004,0.009,0.005,0.007
77,70,21,0.004,0.005,0.007,0.005,0.008
77,70,28,0.005,0.006,0.008,0.007,0.002
77,70,35,0.003,0.007,0.005,0.007,0.006
77,70,42,0.003,0.006,0.007,0.008,0.007
77,70,49,0.008,0.007,0.007,0.007,0.005
77,70,56,0.009,0.005,0.007,0.008,0.008
77,70,63,0.002,0.007,0.007,0.008,0.007
77,70,70,0.003,0.008,0.004,0.008,0.008
77,70,77,0.011,0.007,0.007,0.005,0.007
77,70,84,0.009,0.008,0.007,0.005,0.007
77,70,91,0.004,0.004,0.007,0.006,0.008
77,70,98,0.008,0.006,0.006,0.008,0.008
77,70,105,0.013,0.006,0.008,0.008,0.005
77,70,112,0.009,0.007,0.004,0.007,0.008
77,70,119,0.01,0.005,0.008,0.006,0.007
77,70,126,0.01,0.007,0.005,0.006,0.005
77,70,133,0.006,0.003,0.007,0.008,0.006
77,70,140,0.009,0.006,0.004,0.007,0.007
77,70,147,0.009,0.008,0.008,0.007,0.006
77,70,154,0.012,0.004,0.006,0.007,0.008
77,70,161,0.008,0.002,0.006,0.005,0.008
77,70,168,0.01,0.007,0.004,0.008,0.004
77,70,175,0.014,0.01,0.005,0.008,0.006
77,77,0,0.007,0.009,0.006,0.005,0.007
77,77,7,0.008,0.002,0.007,0.005,0.006
77,77,14,0.002,0.005,0.007,0.005,0.007
77,77,21,0.012,0.012,0.005,0.006,0.005
77,77,28,0.013,0.007,0.004,0.006,0.006
77,77,35,0.012,0.006,0.006,0.004,0.005
77,77,42,0.005,0.007,0.004,0.007,0.006
77,77,49,0.01,0.007,0.007,0.006,0.007
77,77,56,0.008,0.008,0.004,0.005,0.005
77,77,63,0.002,0.007,0.005,0.006,0.007
77,77,70,0.012,0.006,0.006,0.006,0.004
77,77,77,0.007,0.009,0.006,0.006,0.006
77,77,84,0.009,0.006,0.006,0.007,0.006
77,77,91,0.012,0.006,0.007,0.006,0.006
77,77,98,0.013,0.007,0.006,0.006,0.004
77,77,105,0.013,0.008,0.005,0.007,0.006
77,77,112,0.013,0.004,0.007,0.006,0.007
77,77,119,0.013,0.006,0.004,0.005,0.005
77,77,126,0.006,0.012,0.007,0.006,0.006
77,77,133,0.013,0.008,0.006,0.004,0.006
77,77,140,0.007,0.006,0.003,0.007,0.006
77,77,147,0.013,0.007,0.006,0.005,0.006
77,77,154,0.012,0.005,0.005,0.007,0.007
77,77,161,0.008,0.017,0.007,0.006,0.006
77,77,168,0.008,0.007,0.003,0.007,0.006
77,77,175,0.007,0.005,0.006,0.008,0.005
77,84,0,0.011,0.006,0.006,0.006,0.006
77,84,7,0.018,0.006,0.006,0.006,0.006
77,84,14,0.012,0.005,0.008,0.006,0.005
77,84,21,0.012,0.008,0.006,0.005,0.005
77,84,28,0.098,0.007,0.013,0.004,0.004
77,84,35,0.053,0.006,0.007,0.007,0.003
77,84,42,0.007,0.004,0.006,0.005,0.005
77,84,49,0.01,0.009,0.005,0.005,0.005
77,84,56,0.006,0.01,0.006,0.004,0.005
77,84,63,0.007,0.01,0.011,0.005,0.006
77,84,70,0.017,0.007,0.005,0.005,0.006
77,84,77,0.008,0.005,0.007,0.006,0.006
77,84,84,0.025,0.007,0.006,0.005,0.006
77,84,91,0.145,0.015,0.005,0.006,0.004
77,84,98,0.038,0.006,0.014,0.007,0.005
77,84,105,0.006,0.007,0.003,0.004,0.005
77,84,112,0.006,0.007,0.007,0.006,0.005
77,84,119,0.007,0.009,0.005,0.005,0.004
77,84,126,0.022,0.013,0.021,0.006,0.006
77,84,133,0.034,0.01,0.006,0.005,0.005
77,84,140,0.005,0.007,0.006,0.005,0.006
77,84,147,0.072,0.011,0.025,0.007,0.006
77,84,154,0.021,0.01,0.007,0.004,0.006
77,84,161,0.009,0.031,0.006,0.01,0.005
77,84,168,0.02,0.024,0.002,0.005,0.004
77,84,175,0.022,0.01,0.01,0.005,0.006
84,0,0,0.0,0.0,0.0,0.0,0.0
84,0,7,0.0,0.0,0.0,0.0,0.254
84,0,14,0.518,0.0,0.0,0.3,0.0
84,0,21,0.0,0.0,0.0,0.235,0.304
84,0,28,0.0,0.0,0.0,0.277,0.241
84,0,35,0.0,0.0,0.0,0.092,0.33
84,0,42,0.0,0.0,0.282,0.137,0.271
84,0,49,0.0,0.0,0.0,0.263,0.25
84,0,56,0.0,0.0,0.0,0.0,0.0
84,0,63,0.001,0.377,0.0,0.275,0.0
84,0,70,0.0,0.186,0.0,0.0,0.181
84,0,77,0.0,0.352,0.0,0.279,0.232
84,0,84,0.0,0.232,0.0,0.0,0.0
84,0,91,0.0,0.0,0.0,0.0,0.0
84,0,98,0.0,0.675,0.0,0.0,0.0
84,0,105,0.178,0.0,0.0,0.267,0.0
84,0,112,0.0,0.0,0.0,0.0,0.296
84,0,119,0.0,0.0,0.0,0.0,0.0
84,0,126,0.0,0.0,0.083,0.0,0.0
84,0,133,0.0,0.0,0.267,0.339,0.27
84,0,140,0.0,0.0,0.0,0.319,0.282
84,0,147,0.0,0.0,0.335,0.0,0.276
84,0,154,0.0,0.0,0.0,0.283,0.223
84,0,161,0.0,0.0,0.269,0.0,0.0
84,0,168,0.0,0.0,0.0,0.0,0.0
84,0,175,0.0,0.0,0.0,0.0,0.0
84,7,0,0.009,0.005,0.024,0.133,0.041
84,7,7,1.478,0.53,0.008,0.046,0.017
84,7,14,0.732,0.053,0.261,0.016,0.061
84,7,21,0.728,0.098,0.112,0.189,0.08
84,7,28,0.775,0.274,0.143,0.057,0.154
84,7,35,0.423,0.696,0.058,0.006,0.423
84,7,42,0.717,0.228,0.446,0.176,0.121
84,7,49,1.574,0.092,0.042,0.068,0.036
84,7,56,2.461,0.707,0.082,0.062,0.007
84,7,63,0.876,0.093,0.121,0.062,0.071
84,7,70,0.021,0.045,0.026,0.007,0.045
84,7,77,0.725,0.183,0.02,1.155,0.017
84,7,84,0.56,0.066,0.071,0.002,0.031
84,7,91,0.153,0.054,0.097,0.534,0.02
84,7,98,0.146,0.092,0.143,0.091,0.061
84,7,105,0.336,0.201,0.115,0.008,0.039
84,7,112,0.702,0.732,0.62,0.16,0.017
84,7,119,0.38,0.557,0.141,0.244,0.006
84,7,126,0.732,0.204,0.003,0.174,0.025
84,7,133,0.732,0.071,0.246,0.723,0.003
84,7,140,0.437,0.02,0.389,0.075,0.032
84,7,147,0.732,0.148,0.139,0.105,0.03
84,7,154,0.732,0.731,0.732,0.016,0.118
84,7,161,1.657,0.293,0.465,0.334,0.102
84,7,168,0.73,1.91,0.062,0.243,0.486
84,7,175,0.317,0.006,0.296,0.518,0.328
84,14,0,0.523,0.175,0.002,0.0,0.008
84,14,7,0.207,0.048,0.071,0.228,0.003
84,14,14,0.224,0.147,0.113,0.065,0.101
84,14,21,0.195,0.128,0.088,0.022,0.027
84,14,28,0.182,0.029,0.011,0.007,0.057
84,14,35,0.237,0.081,0.118,0.112,0.014
84,14,42,0.017,0.061,0.036,0.007,0.009
84,14,49,0.199,0.13,0.108,0.115,0.004
84,14,56,0.068,0.121,0.014,0.018,0.034
84,14,63,0.058,0.276,0.061,0.023,0.007
84,14,70,0.164,0.016,0.007,0.048,0.013
84,14,77,0.157,0.013,0.072,0.085,0.006
84,14,84,0.305,0.621,0.126,0.046,0.091
84,14,91,0.1,0.156,0.032,0.105,0.103
84,14,98,0.331,0.085,0.101,0.01,0.017
84,14,105,0.053,0.036,0.132,0.001,0.141
84,14,112,1.136,0.057,0.129,0.129,0.037
84,14,119,0.003,0.118,0.002,0.011,0.011
84,14,126,1.464,0.068,0.118,0.058,0.062
84,14,133,0.388,0.12,0.061,0.013,0.036
84,14,140,0.208,0.041,0.014,0.01,0.003
84,14,147,0.077,0.07,0.025,0.131,0.011
84,14,154,0.279,0.157,0.063,0.092,0.56
84,14,161,0.189,0.086,0.117,0.011,0.009
84,14,168,0.723,0.021,0.326,0.138,0.032
84,14,175,0.144,0.145,0.08,1.242,1.458
84,21,0,0.003,0.093,0.012,0.0,0.1
84,21,7,0.051,0.02,0.047,0.01,0.059
84,21,14,0.098,0.109,0.068,0.063,0.013
84,21,21,0.065,0.04,0.008,0.072,0.021
84,21,28,0.022,0.026,0.011,0.025,0.056
84,21,35,0.02,0.005,0.014,0.003,0.002
84,21,42,0.14,0.068,0.077,0.082,0.037
84,21,49,0.003,0.038,0.008,0.005,0.01
84,21,56,0.061,0.085,0.008,0.007,0.029
84,21,63,0.082,0.038,0.095,0.027,0.007
84,21,70,0.124,0.01,0.102,0.084,0.073
84,21,77,0.039,0.009,0.05,0.089,0.008
84,21,84,0.154,0.118,0.098,0.035,0.075
84,21,91,0.133,0.014,0.04,0.011,0.005
84,21,98,0.074,0.06,0.065,0.09,0.063
84,21,105,0.013,0.091,0.046,0.032,0.005
84,21,112,0.111,0.04,0.041,0.027,0.062
84,21,119,0.057,0.025,0.058,0.03,0.009
84,21,126,0.061,0.098,0.085,0.058,0.062
84,21,133,0.04,0.002,0.083,0.064,0.084
84,21,140,0.102,0.098,0.105,0.043,0.101
84,21,147,0.041,0.067,0.02,0.014,0.025
84,21,154,0.02,1.947,0.055,0.094,0.064
84,21,161,0.189,0.044,0.009,0.011,0.007
84,21,168,2.192,2.044,1.483,0.041,0.053
84,21,175,0.468,1.264,0.316,1.771,0.256
84,28,0,0.032,0.0,0.038,0.067,0.024
84,28,7,0.022,0.043,0.07,0.006,0.046
84,28,14,0.051,0.021,0.055,0.012,0.043
84,28,21,0.018,0.001,0.005,0.052,0.014
84,28,28,0.019,0.03,0.008,0.069,0.021
84,28,35,0.022,0.041,0.016,0.007,0.03
84,28,42,0.074,0.068,0.056,0.058,0.072
84,28,49,0.057,0.056,0.017,0.061,0.017
84,28,56,0.051,0.024,0.066,0.043,0.051
84,28,63,0.011,0.045,0.028,0.029,0.041
84,28,70,0.078,0.057,0.047,0.061,0.064
84,28,77,0.011,0.026,0.023,0.056,0.017
84,28,84,0.066,0.062,0.061,0.021,0.034
84,28,91,0.034,0.06,0.029,0.042,0.066
84,28,98,0.006,0.056,0.039,0.032,0.009
84,28,105,0.04,0.027,0.026,0.013,0.012
84,28,112,0.043,0.004,0.05,0.036,0.052
84,28,119,0.034,0.024,0.082,0.056,0.065
84,28,126,0.067,0.035,0.048,0.033,0.069
84,28,133,0.066,0.068,0.047,0.019,0.048
84,28,140,0.018,0.057,0.044,0.064,0.018
84,28,147,0.058,0.023,0.012,0.037,0.029
84,28,154,0.264,0.053,0.061,0.004,0.057
84,28,161,0.052,1.7,0.051,0.061,0.016
84,28,168,1.22,1.586,1.103,0.049,0.046
84,28,175,2.918,0.17,0.01,1.477,0.038
84,35,0,0.03,0.0,0.032,0.048,0.002
84,35,7,0.016,0.019,0.016,0.025,0.017
84,35,14,0.05,0.053,0.053,0.027,0.038
84,35,21,0.03,0.051,0.048,0.006,0.045
84,35,28,0.036,0.05,0.026,0.055,0.03
84,35,35,0.036,0.053,0.06,0.032,0.049
84,35,42,0.044,0.055,0.059,0.053,0.046
84,35,49,0.037,0.04,0.046,0.05,0.043
84,35,56,0.025,0.026,0.006,0.035,0.054
84,35,63,0.034,0.03,0.031,0.036,0.047
84,35,70,0.045,0.012,0.033,0.051,0.052
84,35,77,0.029,0.046,0.05,0.042,0.044
84,35,84,0.032,0.032,0.032,0.024,0.035
84,35,91,0.041,0.05,0.033,0.048,0.033
84,35,98,0.075,0.039,0.022,0.043,0.017
84,35,105,0.058,0.003,0.022,0.015,0.026
84,35,112,0.061,0.005,0.046,0.045,0.054
84,35,119,0.034,0.039,0.049,0.052,0.046
84,35,126,0.037,0.022,0.057,0.043,0.01
84,35,133,0.01,0.045,0.063,0.051,0.014
84,35,140,0.046,0.007,0.029,0.056,0.004
84,35,147,0.076,0.038,0.014,0.029,0.022
84,35,154,0.033,0.05,0.049,0.01,0.036
84,35,161,0.11,0.054,0.041,0.023,0.046
84,35,168,0.87,3.639,0.024,0.046,0.012
84,35,175,1.084,0.362,0.045,0.051,0.039
84,42,0,0.002,0.022,0.035,0.039,0.037
84,42,7,0.032,0.038,0.039,0.032,0.033
84,42,14,0.038,0.039,0.043,0.048,0.042
84,42,21,0.021,0.025,0.005,0.014,0.012
84,42,28,0.037,0.028,0.022,0.03,0.03
84,42,35,0.038,0.043,0.019,0.044,0.032
84,42,42,0.049,0.045,0.041,0.035,0.043
84,42,49,0.021,0.022,0.045,0.036,0.025
84,42,56,0.032,0.047,0.041,0.032,0.025
84,42,63,0.048,0.047,0.046,0.04,0.04
84,42,70,0.024,0.041,0.042,0.017,0.036
84,42,77,0.031,0.022,0.024,0.032,0.023
84,42,84,0.044,0.028,0.029,0.023,0.033
84,42,91,0.036,0.028,0.008,0.031,0.018
84,42,98,0.028,0.016,0.035,0.045,0.04
84,42,105,0.034,0.03,0.028,0.044,0.034
84,42,112,0.055,0.047,0.051,0.044,0.037
84,42,119,0.002,0.027,0.013,0.042,0.021
84,42,126,0.052,0.039,0.032,0.033,0.037
84,42,133,0.049,0.032,0.039,0.032,0.037
84,42,140,0.01,0.034,0.028,0.035,0.038
84,42,147,0.035,0.03,0.014,0.03,0.035
84,42,154,0.036,0.045,0.036,0.04,0.035
84,42,161,0.07,0.027,0.019,0.041,0.006
84,42,168,0.931,0.059,0.038,0.027,0.028
84,42,175,2.587,0.027,0.034,0.044,0.042
84,49,0,0.031,0.032,0.019,0.026,0.033
84,49,7,0.037,0.031,0.031,0.023,0.029
84,49,14,0.021,0.033,0.03,0.03,0.029
84,49,21,0.029,0.023,0.033,0.032,0.033
84,49,28,0.005,0.029,0.022,0.037,0.024
84,49,35,0.013,0.021,0.021,0.018,0.024
84,49,42,0.049,0.034,0.034,0.015,0.026
84,49,49,0.031,0.038,0.035,0.031,0.033
84,49,56,0.029,0.03,0.03,0.027,0.027
84,49,63,0.012,0.028,0.034,0.032,0.023
84,49,70,0.031,0.03,0.032,0.026,0.024
84,49,77,0.033,0.025,0.034,0.025,0.029
84,49,84,0.036,0.019,0.037,0.018,0.035
84,49,91,0.028,0.029,0.031,0.021,0.027
84,49,98,0.027,0.037,0.031,0.028,0.03
84,49,105,0.015,0.034,0.033,0.031,0.025
84,49,112,0.048,0.022,0.02,0.022,0.034
84,49,119,0.034,0.021,0.024,0.035,0.034
84,49,126,0.024,0.03,0.033,0.027,0.032
84,49,133,0.042,0.014,0.029,0.035,0.032
84,49,140,0.027,0.026,0.035,0.029,0.025
84,49,147,0.016,0.037,0.03,0.04,0.03
84,49,154,0.005,0.026,0.009,0.02,0.025
84,49,161,0.029,0.029,0.029,0.03,0.031
84,49,168,0.04,0.026,0.027,0.021,0.033
84,49,175,0.039,0.01,0.025,0.035,0.024
84,56,0,0.005,0.028,0.02,0.022,0.018
84,56,7,0.033,0.029,0.026,0.023,0.026
84,56,14,0.027,0.027,0.025,0.022,0.026
84,56,21,0.009,0.014,0.018,0.021,0.019
84,56,28,0.016,0.022,0.022,0.025,0.02
84,56,35,0.004,0.022,0.014,0.026,0.022
84,56,42,0.005,0.009,0.02,0.019,0.024
84,56,49,0.03,0.026,0.029,0.028,0.028
84,56,56,0.025,0.021,0.019,0.023,0.018
84,56,63,0.028,0.012,0.019,0.03,0.026
84,56,70,0.02,0.027,0.022,0.016,0.025
84,56,77,0.029,0.024,0.028,0.027,0.021
84,56,84,0.018,0.022,0.027,0.023,0.022
84,56,91,0.03,0.021,0.02,0.027,0.015
84,56,98,0.044,0.025,0.023,0.007,0.025
84,56,105,0.029,0.025,0.027,0.023,0.02
84,56,112,0.013,0.029,0.021,0.021,0.021
84,56,119,0.015,0.025,0.023,0.022,0.021
84,56,126,0.006,0.029,0.013,0.025,0.015
84,56,133,0.014,0.024,0.016,0.027,0.016
84,56,140,0.027,0.022,0.026,0.023,0.017
84,56,147,0.023,0.023,0.029,0.021,0.026
84,56,154,0.066,0.019,0.022,0.023,0.025
84,56,161,0.028,0.021,0.023,0.025,0.023
84,56,168,1.306,0.008,4.855,0.015,0.02
84,56,175,0.015,0.012,0.026,0.026,0.023
84,63,0,0.003,0.023,0.009,0.022,0.017
84,63,7,0.026,0.02,0.022,0.02,0.021
